countrybyYear,name,code,Year,pop
TH-392022,THAILAND,TH-39,2022,4075.0
TH-412014,THAILAND,TH-41,2014,2292.0
TH-412017,THAILAND,TH-41,2017,2512.0
TH-412020,THAILAND,TH-41,2020,6690.0
TH-422010,THAILAND,TH-42,2010,3630.0
TH-422013,THAILAND,TH-42,2013,3781.0
TH-422017,THAILAND,TH-42,2017,1742.0
TH-432010,THAILAND,TH-43,2010,2020.0
TH-442016,THAILAND,TH-44,2016,3498.0
TH-442019,THAILAND,TH-44,2019,10425.0
TH-442022,THAILAND,TH-44,2022,5878.0
TH-452015,THAILAND,TH-45,2015,11068.0
TH-482015,THAILAND,TH-48,2015,10660.0
TH-492011,THAILAND,TH-49,2011,5337.0
TH-492013,THAILAND,TH-49,2013,18947.0
TH-492019,THAILAND,TH-49,2019,9768.0
TH-512018,THAILAND,TH-51,2018,17233.0
TH-512022,THAILAND,TH-51,2022,5512.0
TH-522018,THAILAND,TH-52,2018,1272.0
TH-522020,THAILAND,TH-52,2020,9027.0
TH-532020,THAILAND,TH-53,2020,2036.0
TH-542010,THAILAND,TH-54,2010,3511.0
TH-542020,THAILAND,TH-54,2020,1782.0
TH-552014,THAILAND,TH-55,2014,2697.0
TH-552016,THAILAND,TH-55,2016,1230.0
TH-552018,THAILAND,TH-55,2018,3616.0
TH-562017,THAILAND,TH-56,2017,5515.0
TH-562020,THAILAND,TH-56,2020,4190.0
TH-562021,THAILAND,TH-56,2021,546.0
TH-572015,THAILAND,TH-57,2015,1160.0
TH-602011,THAILAND,TH-60,2011,973.0
TH-602022,THAILAND,TH-60,2022,291.0
TH-612010,THAILAND,TH-61,2010,6631.0
TH-612018,THAILAND,TH-61,2018,4493.0
TH-612021,THAILAND,TH-61,2021,625.0
TH-622012,THAILAND,TH-62,2012,2171.0
TH-632017,THAILAND,TH-63,2017,4812.0
TH-642019,THAILAND,TH-64,2019,3480.0
TH-642020,THAILAND,TH-64,2020,2929.0
TH-652018,THAILAND,TH-65,2018,10648.0
TH-652020,THAILAND,TH-65,2020,1618.0
TH-672017,THAILAND,TH-67,2017,3179.0
TH-672020,THAILAND,TH-67,2020,1136.0
TH-702020,THAILAND,TH-70,2020,2444.0
TH-712016,THAILAND,TH-71,2016,1713.0
TH-722013,THAILAND,TH-72,2013,8784.0
TH-722016,THAILAND,TH-72,2016,2503.0
TH-732013,THAILAND,TH-73,2013,2574.0
TH-732021,THAILAND,TH-73,2021,858.0
TH-742014,THAILAND,TH-74,2014,2637.0
TH-752016,THAILAND,TH-75,2016,4991.0
TH-762011,THAILAND,TH-76,2011,1615.0
TH-762012,THAILAND,TH-76,2012,3365.0
TH-762014,THAILAND,TH-76,2014,856.0
TH-772021,THAILAND,TH-77,2021,821.0
TH-802011,THAILAND,TH-80,2011,7853.0
TH-802013,THAILAND,TH-80,2013,3653.0
TH-802019,THAILAND,TH-80,2019,12464.0
TH-812017,THAILAND,TH-81,2017,1229.0
TH-822010,THAILAND,TH-82,2010,1496.0
TH-822022,THAILAND,TH-82,2022,4848.0
TH-832014,THAILAND,TH-83,2014,2446.0
TH-842013,THAILAND,TH-84,2013,16663.0
TH-852014,THAILAND,TH-85,2014,1431.0
TH-862010,THAILAND,TH-86,2010,5194.0
TH-862012,THAILAND,TH-86,2012,1907.0
TH-902021,THAILAND,TH-90,2021,1971.0
TH-902022,THAILAND,TH-90,2022,3161.0
TH-912021,THAILAND,TH-91,2021,1281.0
TH-922012,THAILAND,TH-92,2012,2875.0
TH-922018,THAILAND,TH-92,2018,4532.0
TH-922021,THAILAND,TH-92,2021,792.0
TH-942017,THAILAND,TH-94,2017,6542.0
TH-942018,THAILAND,TH-94,2018,1790.0
TH-942020,THAILAND,TH-94,2020,5604.0
TH-962015,THAILAND,TH-96,2015,18106.0
TH-962018,THAILAND,TH-96,2018,1544.0
TH-962019,THAILAND,TH-96,2019,12892.0
TH-962021,THAILAND,TH-96,2021,551.0
THA1958,THAILAND,THA,1958,2706.0
THA1959,THAILAND,THA,1959,160.0
THA1960,THAILAND,THA,1960,1851.0
THA1961,THAILAND,THA,1961,561.0
THA1962,THAILAND,THA,1962,5947.0
THA1963,THAILAND,THA,1963,2215.0
THA1964,THAILAND,THA,1964,7763.0
THA1965,THAILAND,THA,1965,4094.0
THA1966,THAILAND,THA,1966,5816.0
THA1967,THAILAND,THA,1967,2060.0
THA1968,THAILAND,THA,1968,6430.0
THA1969,THAILAND,THA,1969,8670.0
THA1970,THAILAND,THA,1970,2767.0
THA1971,THAILAND,THA,1971,11540.0
THA1972,THAILAND,THA,1972,23786.0
THA1973,THAILAND,THA,1973,8280.0
THA1974,THAILAND,THA,1974,8160.0
THA1975,THAILAND,THA,1975,17767.0
THA1976,THAILAND,THA,1976,9616.0
THA1977,THAILAND,THA,1977,38768.0
THA1978,THAILAND,THA,1978,12547.0
THA1979,THAILAND,THA,1979,11478.0
THA1980,THAILAND,THA,1980,43382.0
THA1981,THAILAND,THA,1981,25670.0
THA1982,THAILAND,THA,1982,22250.0
THA1983,THAILAND,THA,1983,30025.0
THA1984,THAILAND,THA,1984,69101.0
THA1985,THAILAND,THA,1985,80076.0
THA1986,THAILAND,THA,1986,27837.0
THA1987,THAILAND,THA,1987,174285.0
THA1988,THAILAND,THA,1988,26926.0
THA1989,THAILAND,THA,1989,74391.0
THA1990,THAILAND,THA,1990,92002.0
THA1991,THAILAND,THA,1991,43511.0
THA1992,THAILAND,THA,1992,41125.0
THA1993,THAILAND,THA,1993,67762.0
THA1994,THAILAND,THA,1994,51964.0
THA1995,THAILAND,THA,1995,60619.0
THA1996,THAILAND,THA,1996,38642.0
THA1997,THAILAND,THA,1997,102696.0
THA1998,THAILAND,THA,1998,130449.0
THA1999,THAILAND,THA,1999,24947.0
THA2000,THAILAND,THA,2000,18812.0
THA2001,THAILAND,THA,2001,140107.0
THA2002,THAILAND,THA,2002,115353.0
THA2003,THAILAND,THA,2003,62925.0
THA2004,THAILAND,THA,2004,38535.0
THA2005,THAILAND,THA,2005,46092.0
THA2006,THAILAND,THA,2006,42575.0
THA2007,THAILAND,THA,2007,63234.0
THA2008,THAILAND,THA,2008,89946.0
THA2009,THAILAND,THA,2009,25371.0
TKM1982,TOKELAU,TKM,1982,0.0
TKM1992,TOKELAU,TKM,1992,0.0
TKM1993,TOKELAU,TKM,1993,0.0
TKM1994,TOKELAU,TKM,1994,0.0
TKM2000,TOKELAU,TKM,2000,0.0
TKM2001,TOKELAU,TKM,2001,4.0
TKM2002,TOKELAU,TKM,2002,0.0
TKM2003,TOKELAU,TKM,2003,0.0
TKM2004,TOKELAU,TKM,2004,0.0
TKM2009,TOKELAU,TKM,2009,0.0
TKM2017,TOKELAU,TKM,2017,5.0
TKM2018,TOKELAU,TKM,2018,0.0
TKM2019,TOKELAU,TKM,2019,0.0
TKM2020,TOKELAU,TKM,2020,0.0
TKM2021,TOKELAU,TKM,2021,0.0
TKM2022,TOKELAU,TKM,2022,3.0
TKM2023,TOKELAU,TKM,2023,22.0
TL-BO2020,TIMOR-LESTE,TL-BO,2020,1451.0
TL-CO2021,TIMOR-LESTE,TL-CO,2021,901.0
TL-VI2022,TIMOR-LESTE,TL-VI,2022,2374.0
TLS1985,TIMOR-LESTE,TLS,1985,0.0
TLS1986,TIMOR-LESTE,TLS,1986,0.0
TLS1987,TIMOR-LESTE,TLS,1987,0.0
TLS1988,TIMOR-LESTE,TLS,1988,0.0
TLS1989,TIMOR-LESTE,TLS,1989,0.0
TLS1990,TIMOR-LESTE,TLS,1990,0.0
TLS1991,TIMOR-LESTE,TLS,1991,0.0
TLS1992,TIMOR-LESTE,TLS,1992,0.0
TLS1993,TIMOR-LESTE,TLS,1993,0.0
TLS1994,TIMOR-LESTE,TLS,1994,0.0
TLS1995,TIMOR-LESTE,TLS,1995,0.0
TLS1996,TIMOR-LESTE,TLS,1996,0.0
TLS1997,TIMOR-LESTE,TLS,1997,0.0
TLS1998,TIMOR-LESTE,TLS,1998,0.0
TLS1999,TIMOR-LESTE,TLS,1999,0.0
TLS2000,TIMOR-LESTE,TLS,2000,0.0
TLS2001,TIMOR-LESTE,TLS,2001,0.0
TLS2002,TIMOR-LESTE,TLS,2002,0.0
TLS2003,TIMOR-LESTE,TLS,2003,0.0
TLS2004,TIMOR-LESTE,TLS,2004,434.0
TLS2005,TIMOR-LESTE,TLS,2005,1128.0
TLS2006,TIMOR-LESTE,TLS,2006,162.0
TLS2007,TIMOR-LESTE,TLS,2007,227.0
TLS2008,TIMOR-LESTE,TLS,2008,108.0
TLS2009,TIMOR-LESTE,TLS,2009,175.0
TLS2010,TIMOR-LESTE,TLS,2010,433.0
TLS2011,TIMOR-LESTE,TLS,2011,302.0
TLS2012,TIMOR-LESTE,TLS,2012,751.0
TLS2013,TIMOR-LESTE,TLS,2013,502.0
TON1980,TONGA,TON,1980,3552.0
TON1981,TONGA,TON,1981,432.0
TON1982,TONGA,TON,1982,259.0
TON1983,TONGA,TON,1983,575.0
TON1984,TONGA,TON,1984,180.0
TON1986,TONGA,TON,1986,1.0
TON1988,TONGA,TON,1988,17.0
TON1989,TONGA,TON,1989,4.0
TON1990,TONGA,TON,1990,896.0
TON1991,TONGA,TON,1991,122.0
TON1992,TONGA,TON,1992,35.0
TON1993,TONGA,TON,1993,9.0
TON1994,TONGA,TON,1994,1.0
TON1996,TONGA,TON,1996,3.0
TON1998,TONGA,TON,1998,460.0
TON2000,TONGA,TON,2000,0.0
TON2001,TONGA,TON,2001,0.0
TON2002,TONGA,TON,2002,0.0
TON2003,TONGA,TON,2003,80.0
TON2004,TONGA,TON,2004,3.0
TON2007,TONGA,TON,2007,62.0
TON2008,TONGA,TON,2008,195.0
TON2009,TONGA,TON,2009,273.0
TON2010,TONGA,TON,2010,30.0
TON2014,TONGA,TON,2014,51.0
TON2015,TONGA,TON,2015,1559.0
TON2017,TONGA,TON,2017,103.0
TON2018,TONGA,TON,2018,381.0
TON2019,TONGA,TON,2019,4.0
TON2020,TONGA,TON,2020,1.0
TON2021,TONGA,TON,2021,0.0
TON2022,TONGA,TON,2022,1230.0
TON2023,TONGA,TON,2023,2141.0
TTO1978,TRINIDAD AND TOBAGO,TTO,1978,373.0
TTO1980,TRINIDAD AND TOBAGO,TTO,1980,0.0
TTO1981,TRINIDAD AND TOBAGO,TTO,1981,15.0
TTO1982,TRINIDAD AND TOBAGO,TTO,1982,16.0
TTO1983,TRINIDAD AND TOBAGO,TTO,1983,117.0
TTO1984,TRINIDAD AND TOBAGO,TTO,1984,31.0
TTO1985,TRINIDAD AND TOBAGO,TTO,1985,5.0
TTO1986,TRINIDAD AND TOBAGO,TTO,1986,145.0
TTO1987,TRINIDAD AND TOBAGO,TTO,1987,125.0
TTO1988,TRINIDAD AND TOBAGO,TTO,1988,80.0
TTO1989,TRINIDAD AND TOBAGO,TTO,1989,11.0
TTO1990,TRINIDAD AND TOBAGO,TTO,1990,526.0
TTO1991,TRINIDAD AND TOBAGO,TTO,1991,36.0
TTO1992,TRINIDAD AND TOBAGO,TTO,1992,116.0
TTO1993,TRINIDAD AND TOBAGO,TTO,1993,268.0
TTO1994,TRINIDAD AND TOBAGO,TTO,1994,48.0
TTO1995,TRINIDAD AND TOBAGO,TTO,1995,312.0
TTO1996,TRINIDAD AND TOBAGO,TTO,1996,3983.0
TTO1997,TRINIDAD AND TOBAGO,TTO,1997,1396.0
TTO1998,TRINIDAD AND TOBAGO,TTO,1998,3120.0
TTO1999,TRINIDAD AND TOBAGO,TTO,1999,1330.0
TTO2000,TRINIDAD AND TOBAGO,TTO,2000,2066.0
TTO2001,TRINIDAD AND TOBAGO,TTO,2001,2244.0
TTO2002,TRINIDAD AND TOBAGO,TTO,2002,6246.0
TTO2003,TRINIDAD AND TOBAGO,TTO,2003,2289.0
TTO2004,TRINIDAD AND TOBAGO,TTO,2004,546.0
TTO2005,TRINIDAD AND TOBAGO,TTO,2005,411.0
TTO2006,TRINIDAD AND TOBAGO,TTO,2006,37.0
TTO2007,TRINIDAD AND TOBAGO,TTO,2007,47.0
TTO2008,TRINIDAD AND TOBAGO,TTO,2008,2366.0
TTO2009,TRINIDAD AND TOBAGO,TTO,2009,24.0
TTO2010,TRINIDAD AND TOBAGO,TTO,2010,2497.0
TTO2011,TRINIDAD AND TOBAGO,TTO,2011,1243.0
TTO2012,TRINIDAD AND TOBAGO,TTO,2012,0.0
TTO2013,TRINIDAD AND TOBAGO,TTO,2013,0.0
TTO2016,TRINIDAD AND TOBAGO,TTO,2016,99.0
TTO2017,TRINIDAD AND TOBAGO,TTO,2017,5.0
TTO2019,TRINIDAD AND TOBAGO,TTO,2019,230.0
TTO2020,TRINIDAD AND TOBAGO,TTO,2020,0.0
TTO2021,TRINIDAD AND TOBAGO,TTO,2021,0.0
TTO2022,TRINIDAD AND TOBAGO,TTO,2022,6.0
TUV1980,TUVALU,TUV,1980,15.0
TUV1981,TUVALU,TUV,1981,0.0
TUV1982,TUVALU,TUV,1982,0.0
TUV1983,TUVALU,TUV,1983,0.0
TUV1984,TUVALU,TUV,1984,0.0
TUV1991,TUVALU,TUV,1991,19.0
TUV1992,TUVALU,TUV,1992,811.0
TUV1994,TUVALU,TUV,1994,0.0
TUV1995,TUVALU,TUV,1995,0.0
TUV1996,TUVALU,TUV,1996,0.0
TUV1998,TUVALU,TUV,1998,2.0
TUV1999,TUVALU,TUV,1999,0.0
TUV2000,TUVALU,TUV,2000,0.0
TUV2001,TUVALU,TUV,2001,0.0
TUV2002,TUVALU,TUV,2002,0.0
TUV2003,TUVALU,TUV,2003,0.0
TUV2004,TUVALU,TUV,2004,0.0
TUV2007,TUVALU,TUV,2007,0.0
TUV2009,TUVALU,TUV,2009,0.0
TUV2010,TUVALU,TUV,2010,0.0
TUV2017,TUVALU,TUV,2017,0.0
TUV2018,TUVALU,TUV,2018,0.0
TUV2019,TUVALU,TUV,2019,646.0
TUV2020,TUVALU,TUV,2020,5.0
TUV2021,TUVALU,TUV,2021,0.0
TUV2022,TUVALU,TUV,2022,93.0
TUV2023,TUVALU,TUV,2023,74.0
TW-CHA2002,TAIWAN,TW-CHA,2002,143.0
TW-CHA2007,TAIWAN,TW-CHA,2007,61.0
TW-CHA2009,TAIWAN,TW-CHA,2009,25.0
TW-HSZ1998,TAIWAN,TW-HSZ,1998,1.0
TW-KHH1998,TAIWAN,TW-KHH,1998,109.0
TW-KHH2002,TAIWAN,TW-KHH,2002,3792.0
TW-KHH2004,TAIWAN,TW-KHH,2004,250.0
TW-KHH2005,TAIWAN,TW-KHH,2005,189.0
TW-KHH2007,TAIWAN,TW-KHH,2007,1236.0
TW-KHH2009,TAIWAN,TW-KHH,2009,575.0
TW-KHH2010,TAIWAN,TW-KHH,2010,1314.0
TW-KHH2011,TAIWAN,TW-KHH,2011,1352.0
TW-KHH2012,TAIWAN,TW-KHH,2012,930.0
TW-KHH2022,TAIWAN,TW-KHH,2022,18.0
TW-KHH2023,TAIWAN,TW-KHH,2023,83.0
TW-MIA2011,TAIWAN,TW-MIA,2011,5.0
TW-NAN1998,TAIWAN,TW-NAN,1998,7.0
TW-PIF1997,TAIWAN,TW-PIF,1997,1.0
TW-PIF1998,TAIWAN,TW-PIF,1998,31.0
TW-PIF2002,TAIWAN,TW-PIF,2002,502.0
TW-PIF2004,TAIWAN,TW-PIF,2004,84.0
TW-PIF2009,TAIWAN,TW-PIF,2009,91.0
TW-TAO1998,TAIWAN,TW-TAO,1998,9.0
TW-TAO2009,TAIWAN,TW-TAO,2009,98.0
TW-TAO2020,TAIWAN,TW-TAO,2020,27.0
TW-TNN1998,TAIWAN,TW-TNN,1998,122.0
TW-TNN2002,TAIWAN,TW-TNN,2002,535.0
TW-TNN2005,TAIWAN,TW-TNN,2005,4.0
TW-TNN2007,TAIWAN,TW-TNN,2007,640.0
TW-TNN2010,TAIWAN,TW-TNN,2010,220.0
TW-TNN2011,TAIWAN,TW-TNN,2011,114.0
TW-TNN2012,TAIWAN,TW-TNN,2012,344.0
TW-TNN2023,TAIWAN,TW-TNN,2023,208.0
TW-TPE1998,TAIWAN,TW-TPE,1998,20.0
TW-TPE2011,TAIWAN,TW-TPE,2011,72.0
TW-TPQ1998,TAIWAN,TW-TPQ,1998,9.0
TW-TPQ2020,TAIWAN,TW-TPQ,2020,46.0
TW-TTT2009,TAIWAN,TW-TTT,2009,51.0
TW-TXG1998,TAIWAN,TW-TXG,1998,1.0
TW-TXG2002,TAIWAN,TW-TXG,2002,141.0
TW-TXG2004,TAIWAN,TW-TXG,2004,1.0
TW-TXG2022,TAIWAN,TW-TXG,2022,2.0
TW-YUN2023,TAIWAN,TW-YUN,2023,124.0
TWN1999,TAIWAN,TWN,1999,46.0
TWN2000,TAIWAN,TWN,2000,118.0
TWN2001,TAIWAN,TWN,2001,243.0
TWN2003,TAIWAN,TWN,2003,85.0
TWN2006,TAIWAN,TWN,2006,962.0
TWN2008,TAIWAN,TWN,2008,478.0
TWN2013,TAIWAN,TWN,2013,596.0
TWN2014,TAIWAN,TWN,2014,15509.0
TWN2015,TAIWAN,TWN,2015,43467.0
TWN2016,TAIWAN,TWN,2016,381.0
TWN2017,TAIWAN,TWN,2017,10.0
TWN2018,TAIWAN,TWN,2018,183.0
TWN2019,TAIWAN,TWN,2019,100.0
URY2003,URUGUAY,URY,2003,0.0
URY2004,URUGUAY,URY,2004,0.0
URY2005,URUGUAY,URY,2005,0.0
URY2006,URUGUAY,URY,2006,0.0
URY2007,URUGUAY,URY,2007,0.0
URY2008,URUGUAY,URY,2008,0.0
URY2009,URUGUAY,URY,2009,0.0
URY2010,URUGUAY,URY,2010,0.0
URY2011,URUGUAY,URY,2011,0.0
URY2012,URUGUAY,URY,2012,0.0
URY2013,URUGUAY,URY,2013,0.0
URY2014,URUGUAY,URY,2014,0.0
URY2015,URUGUAY,URY,2015,13.0
URY2016,URUGUAY,URY,2016,1769.0
URY2017,URUGUAY,URY,2017,0.0
URY2018,URUGUAY,URY,2018,0.0
URY2019,URUGUAY,URY,2019,0.0
URY2020,URUGUAY,URY,2020,4.0
URY2021,URUGUAY,URY,2021,0.0
US-AL1924,UNITED STATES OF AMERICA,US-AL,1924,9.0
US-AL1925,UNITED STATES OF AMERICA,US-AL,1925,8.0
US-CA1924,UNITED STATES OF AMERICA,US-CA,1924,10.0
US-CA1925,UNITED STATES OF AMERICA,US-CA,1925,0.0
USA1995,UNITED STATES OF AMERICA,USA,1995,7.0
USA2001,UNITED STATES OF AMERICA,USA,2001,96.0
USA2002,UNITED STATES OF AMERICA,USA,2002,29.0
USA2003,UNITED STATES OF AMERICA,USA,2003,40.0
USA2006,UNITED STATES OF AMERICA,USA,2006,143.0
USA2007,UNITED STATES OF AMERICA,USA,2007,488.0
USA2008,UNITED STATES OF AMERICA,USA,2008,0.0
USA2009,UNITED STATES OF AMERICA,USA,2009,3.0
USA2010,UNITED STATES OF AMERICA,USA,2010,65.0
USA2011,UNITED STATES OF AMERICA,USA,2011,7.0
USA2012,UNITED STATES OF AMERICA,USA,2012,186.0
USA2013,UNITED STATES OF AMERICA,USA,2013,552.0
USA2014,UNITED STATES OF AMERICA,USA,2014,659.0
USA2015,UNITED STATES OF AMERICA,USA,2015,945.0
USA2016,UNITED STATES OF AMERICA,USA,2016,990.0
USA2017,UNITED STATES OF AMERICA,USA,2017,453.0
USA2018,UNITED STATES OF AMERICA,USA,2018,331.0
USA2019,UNITED STATES OF AMERICA,USA,2019,1158.0
USA2020,UNITED STATES OF AMERICA,USA,2020,306.0
USA2021,UNITED STATES OF AMERICA,USA,2021,114.0
USA2022,UNITED STATES OF AMERICA,USA,2022,1070.0
VCT1980,SAINT VINCENT AND THE GRENADINES,VCT,1980,0.0
VCT1982,SAINT VINCENT AND THE GRENADINES,VCT,1982,1.0
VCT1983,SAINT VINCENT AND THE GRENADINES,VCT,1983,0.0
VCT1984,SAINT VINCENT AND THE GRENADINES,VCT,1984,0.0
VCT1985,SAINT VINCENT AND THE GRENADINES,VCT,1985,0.0
VCT1986,SAINT VINCENT AND THE GRENADINES,VCT,1986,0.0
VCT1987,SAINT VINCENT AND THE GRENADINES,VCT,1987,0.0
VCT1988,SAINT VINCENT AND THE GRENADINES,VCT,1988,1.0
VCT1989,SAINT VINCENT AND THE GRENADINES,VCT,1989,0.0
VCT1990,SAINT VINCENT AND THE GRENADINES,VCT,1990,9.0
VCT1991,SAINT VINCENT AND THE GRENADINES,VCT,1991,1.0
VCT1992,SAINT VINCENT AND THE GRENADINES,VCT,1992,7.0
VCT1993,SAINT VINCENT AND THE GRENADINES,VCT,1993,7.0
VCT1994,SAINT VINCENT AND THE GRENADINES,VCT,1994,2.0
VCT1995,SAINT VINCENT AND THE GRENADINES,VCT,1995,224.0
VCT1996,SAINT VINCENT AND THE GRENADINES,VCT,1996,190.0
VCT1997,SAINT VINCENT AND THE GRENADINES,VCT,1997,3.0
VCT1998,SAINT VINCENT AND THE GRENADINES,VCT,1998,112.0
VCT1999,SAINT VINCENT AND THE GRENADINES,VCT,1999,8.0
VCT2000,SAINT VINCENT AND THE GRENADINES,VCT,2000,5.0
VCT2001,SAINT VINCENT AND THE GRENADINES,VCT,2001,3.0
VCT2002,SAINT VINCENT AND THE GRENADINES,VCT,2002,1104.0
VCT2003,SAINT VINCENT AND THE GRENADINES,VCT,2003,6.0
VCT2004,SAINT VINCENT AND THE GRENADINES,VCT,2004,4.0
VCT2005,SAINT VINCENT AND THE GRENADINES,VCT,2005,8.0
VCT2006,SAINT VINCENT AND THE GRENADINES,VCT,2006,5.0
VCT2007,SAINT VINCENT AND THE GRENADINES,VCT,2007,2.0
VCT2008,SAINT VINCENT AND THE GRENADINES,VCT,2008,6.0
VCT2009,SAINT VINCENT AND THE GRENADINES,VCT,2009,10.0
VCT2010,SAINT VINCENT AND THE GRENADINES,VCT,2010,133.0
VCT2011,SAINT VINCENT AND THE GRENADINES,VCT,2011,47.0
VCT2012,SAINT VINCENT AND THE GRENADINES,VCT,2012,91.0
VCT2013,SAINT VINCENT AND THE GRENADINES,VCT,2013,127.0
VCT2014,SAINT VINCENT AND THE GRENADINES,VCT,2014,0.0
VCT2017,SAINT VINCENT AND THE GRENADINES,VCT,2017,1.0
VCT2018,SAINT VINCENT AND THE GRENADINES,VCT,2018,0.0
VCT2019,SAINT VINCENT AND THE GRENADINES,VCT,2019,0.0
VCT2020,SAINT VINCENT AND THE GRENADINES,VCT,2020,1155.0
VCT2021,SAINT VINCENT AND THE GRENADINES,VCT,2021,1.0
VCT2022,SAINT VINCENT AND THE GRENADINES,VCT,2022,0.0
VEN1960,VENEZUELA,VEN,1960,56.0
VEN1961,VENEZUELA,VEN,1961,0.0
VEN1962,VENEZUELA,VEN,1962,0.0
VEN1963,VENEZUELA,VEN,1963,0.0
VEN1964,VENEZUELA,VEN,1964,18306.0
VEN1965,VENEZUELA,VEN,1965,4040.0
VEN1966,VENEZUELA,VEN,1966,7750.0
VEN1967,VENEZUELA,VEN,1967,1330.0
VEN1968,VENEZUELA,VEN,1968,383.0
VEN1969,VENEZUELA,VEN,1969,3917.0
VEN1970,VENEZUELA,VEN,1970,405.0
VEN1971,VENEZUELA,VEN,1971,5.0
VEN1972,VENEZUELA,VEN,1972,25.0
VEN1973,VENEZUELA,VEN,1973,5.0
VEN1978,VENEZUELA,VEN,1978,100000.0
VEN1980,VENEZUELA,VEN,1980,39.0
VEN1981,VENEZUELA,VEN,1981,71.0
VEN1982,VENEZUELA,VEN,1982,39.0
VEN1983,VENEZUELA,VEN,1983,6.0
VEN1984,VENEZUELA,VEN,1984,20.0
VEN1985,VENEZUELA,VEN,1985,2.0
VEN1987,VENEZUELA,VEN,1987,57.0
VEN1988,VENEZUELA,VEN,1988,12.0
VEN1989,VENEZUELA,VEN,1989,6690.0
VEN1990,VENEZUELA,VEN,1990,14287.0
VEN1991,VENEZUELA,VEN,1991,8539.0
VEN1992,VENEZUELA,VEN,1992,3356.0
VEN1993,VENEZUELA,VEN,1993,11943.0
VEN1994,VENEZUELA,VEN,1994,18653.0
VEN1995,VENEZUELA,VEN,1995,37660.0
VEN1996,VENEZUELA,VEN,1996,10860.0
VEN1997,VENEZUELA,VEN,1997,39954.0
VEN1998,VENEZUELA,VEN,1998,43309.0
VEN1999,VENEZUELA,VEN,1999,29404.0
VEN2000,VENEZUELA,VEN,2000,21130.0
VEN2001,VENEZUELA,VEN,2001,83180.0
VEN2002,VENEZUELA,VEN,2002,37676.0
VEN2003,VENEZUELA,VEN,2003,26996.0
VEN2004,VENEZUELA,VEN,2004,30693.0
VEN2005,VENEZUELA,VEN,2005,42198.0
VEN2006,VENEZUELA,VEN,2006,39860.0
VEN2007,VENEZUELA,VEN,2007,80646.0
VEN2008,VENEZUELA,VEN,2008,48048.0
VEN2009,VENEZUELA,VEN,2009,65869.0
VEN2010,VENEZUELA,VEN,2010,123967.0
VEN2011,VENEZUELA,VEN,2011,31551.0
VEN2012,VENEZUELA,VEN,2012,45015.0
VEN2013,VENEZUELA,VEN,2013,64834.0
VEN2014,VENEZUELA,VEN,2014,73912.0
VEN2015,VENEZUELA,VEN,2015,1251.0
VEN2016,VENEZUELA,VEN,2016,29268.0
VEN2017,VENEZUELA,VEN,2017,8688.0
VEN2018,VENEZUELA,VEN,2018,19226.0
VEN2019,VENEZUELA,VEN,2019,15963.0
VEN2020,VENEZUELA,VEN,2020,6592.0
VEN2021,VENEZUELA,VEN,2021,5926.0
VEN2022,VENEZUELA,VEN,2022,9941.0
VGB1960,VIRGIN ISLANDS (UK),VGB,1960,0.0
VGB1961,VIRGIN ISLANDS (UK),VGB,1961,0.0
VGB1962,VIRGIN ISLANDS (UK),VGB,1962,0.0
VGB1963,VIRGIN ISLANDS (UK),VGB,1963,0.0
VGB1964,VIRGIN ISLANDS (UK),VGB,1964,0.0
VGB1965,VIRGIN ISLANDS (UK),VGB,1965,0.0
VGB1966,VIRGIN ISLANDS (UK),VGB,1966,0.0
VGB1967,VIRGIN ISLANDS (UK),VGB,1967,0.0
VGB1968,VIRGIN ISLANDS (UK),VGB,1968,0.0
VGB1971,VIRGIN ISLANDS (UK),VGB,1971,2.0
VGB1972,VIRGIN ISLANDS (UK),VGB,1972,2.0
VGB1990,VIRGIN ISLANDS (UK),VGB,1990,3.0
VGB1991,VIRGIN ISLANDS (UK),VGB,1991,1.0
VGB1992,VIRGIN ISLANDS (UK),VGB,1992,2.0
VGB1993,VIRGIN ISLANDS (UK),VGB,1993,0.0
VGB1994,VIRGIN ISLANDS (UK),VGB,1994,0.0
VGB1995,VIRGIN ISLANDS (UK),VGB,1995,9.0
VGB1996,VIRGIN ISLANDS (UK),VGB,1996,0.0
VGB1997,VIRGIN ISLANDS (UK),VGB,1997,0.0
VGB1998,VIRGIN ISLANDS (UK),VGB,1998,1.0
VGB1999,VIRGIN ISLANDS (UK),VGB,1999,0.0
VGB2000,VIRGIN ISLANDS (UK),VGB,2000,3.0
VGB2001,VIRGIN ISLANDS (UK),VGB,2001,23.0
VGB2002,VIRGIN ISLANDS (UK),VGB,2002,0.0
VGB2003,VIRGIN ISLANDS (UK),VGB,2003,0.0
VGB2004,VIRGIN ISLANDS (UK),VGB,2004,0.0
VGB2005,VIRGIN ISLANDS (UK),VGB,2005,1.0
VGB2006,VIRGIN ISLANDS (UK),VGB,2006,0.0
VGB2007,VIRGIN ISLANDS (UK),VGB,2007,6.0
VGB2008,VIRGIN ISLANDS (UK),VGB,2008,15.0
VGB2009,VIRGIN ISLANDS (UK),VGB,2009,65.0
VGB2010,VIRGIN ISLANDS (UK),VGB,2010,9.0
VGB2011,VIRGIN ISLANDS (UK),VGB,2011,939.0
VGB2012,VIRGIN ISLANDS (UK),VGB,2012,12.0
VGB2013,VIRGIN ISLANDS (UK),VGB,2013,223.0
